login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
Nekotekina,Nekotekina/psp2sdk,2015-07-10T18:01:20Z,0,0,,true,true,mpl-2.0
Nekotekina,Nekotekina/pyge,2021-03-23T13:12:11Z,0,0,,true,true,
Nekotekina,Nekotekina/python-YU-RIS-package-file-unpacker,2021-03-23T12:26:18Z,0,0,,true,true,
Nekotekina,Nekotekina/qolibri,2023-01-19T12:45:24Z,0,0,C++,true,true,gpl-2.0
Nekotekina,Nekotekina/rpcs3,2013-11-25T06:47:15Z,66,66,C++,true,true,gpl-2.0
Nekotekina,Nekotekina/rpcs3-docker,2020-02-09T12:23:08Z,1,1,,true,true,gpl-2.0
Nekotekina,Nekotekina/rpcsx-site,2023-08-28T23:06:51Z,1,1,,true,true,gpl-2.0
Nekotekina,Nekotekina/rr.tar,2024-08-01T18:29:38Z,0,0,C++,true,true,mit
Nekotekina,Nekotekina/snow-flake,2017-01-07T14:46:19Z,1,1,,true,true,mit
Nekotekina,Nekotekina/snowman,2016-09-07T13:15:20Z,1,1,C++,true,true,
Nekotekina,Nekotekina/Sprout,2016-09-07T13:16:07Z,0,0,C++,true,true,bsl-1.0
Nekotekina,Nekotekina/Textractor,2022-02-19T15:13:09Z,1,1,C++,true,true,gpl-3.0
Nekotekina,Nekotekina/TODOKANAI,2016-09-24T19:56:22Z,1,1,C++,true,true,mit
Nekotekina,Nekotekina/vita-headers,2016-11-22T13:56:51Z,1,1,C,true,true,
Nekotekina,Nekotekina/VNSleuth,2024-03-08T20:17:51Z,1,1,C++,true,true,gpl-3.0
Nekotekina,Nekotekina/Vulkan-LoaderAndValidationLayers,2016-07-08T12:45:07Z,1,1,C++,true,true,apache-2.0
Nekotekina,Nekotekina/winetricks,2023-01-31T19:33:08Z,0,0,,true,false,lgpl-2.1
Nekotekina,Nekotekina/wxWidgets,2015-05-08T18:08:07Z,2,2,C++,true,false,
